lecturer_id,lecturer_name,faculty_code,faculty_name,scopus_author_id,latest_snapshot_month,publication_count_total,citation_count_total,h_index,publication_delta_month,citation_delta_month,api_status,notes
SCOPUS_56989896500,"Prof. Dr. GHOZALI MASKI, SE., MS.",FEB,FEB,56989896500,2026-03,21,94,5,0,6,IMPORTED,
SCOPUS_56993540600,"dr. MIRZA ZAKA PRATAMA, M.Biomed., Sp.PD.",FK,FK,56993540600,2026-03,30,221,7,0,4,IMPORTED,
SCOPUS_56994324800,"Prof. Dr. Ir. BUDI HARTONO, M.S., IPU.",FAPET,FAPET,56994324800,2026-03,46,195,8,0,8,IMPORTED,
SCOPUS_56996209400,"EKWAN NOFA WIRATNO, S.Si., M.Si.",FPIK,FPIK,56996209400,2026-03,11,7,2,0,0,IMPORTED,
SCOPUS_56997446800,"Prof. Dr. Ir. NUR EDY SUMINARTI, M.S.",FP,FP,56997446800,2026-03,11,34,4,0,0,IMPORTED,
SCOPUS_57000483000,"RISKI AGUNG LESTARIADI, S.Pi., MP., Ph.D",FPIK,FPIK,57000483000,2026-03,12,48,4,0,0,IMPORTED,
SCOPUS_57003497900,"USWATUN KHASANAH, S.Farm., Apt., M.Farm.",FK,FK,57003497900,2026-03,7,60,2,-1,0,IMPORTED,
SCOPUS_57006924900,"dr. KENTY WANTRI ANITA, M.Kes., Sp.PA(K).",FK,FK,57006924900,2026-03,12,51,4,0,3,IMPORTED,
SCOPUS_57063543600,"Dr. RENI USTIATIK, S.P., M.P.",FP,FP,57063543600,2026-03,18,135,7,1,11,IMPORTED,
SCOPUS_57096097700,"SHOFWAN, SE., M.Si.",FEB,FEB,57096097700,2026-03,1,2,1,0,0,IMPORTED,
SCOPUS_57103637100,"Prof. ANDRIANI KUSUMAWATI, S.Sos., M.Si., DBA.",FIA,FIA,57103637100,2026-03,52,471,11,3,16,IMPORTED,
SCOPUS_57105777400,"WAWAN SOBARI, S.IP., MA., Ph.D.",FISIP,FISIP,57105777400,2026-03,6,12,2,0,0,IMPORTED,
SCOPUS_57112610600,"Dr. PURNAMI, ST., MT.",FT,,57112610600,2026-03,42,219,9,1,8,IMPORTED,
SCOPUS_57115371100,"MUHAMMAD BAHRUL ULUM, S.H., LL.M.",FH,FH,57115371100,2026-03,11,53,4,0,0,IMPORTED,
SCOPUS_57128481500,"Ir. WIKE ANDRE SEPTIAN, S.Pt., M.Si.",FAPET,FAPET,57128481500,2026-03,27,142,9,0,4,IMPORTED,
SCOPUS_57132567900,"MOKHAMAD NUR, STP., M.Sc., Ph.D.",FTP,FTP,57132567900,2026-03,14,176,7,0,2,IMPORTED,
SCOPUS_57133153600,"Ing. WRESTI LISTU ANGGAYASTI, Ph.D.",PASCA,Sekolah Pascasarjana,57133153600,2026-03,16,127,7,0,4,IMPORTED,
SCOPUS_57142568900,"Dr. dr. ASWOCO ANDYK ASMORO, Sp.An.",FK,FK,57142568900,2026-03,21,29,4,0,0,IMPORTED,
SCOPUS_57148216300,"dr. BAYU LESTARI, M.Biomed., Ph.D.",FK,FK,57148216300,2026-03,17,38,4,1,4,IMPORTED,
SCOPUS_57148440000,"Dr. LUSY ASA AKHRANI, S.Psi., M.Psi.T.",FISIP,FISIP,57148440000,2026-03,3,26,3,0,1,IMPORTED,
SCOPUS_57163963900,"ALI MUSTOFA, ST., MT.",FT,FT,57163963900,2026-03,6,28,2,0,1,IMPORTED,
SCOPUS_57164030300,"GAGUK ASMUNGI, ST., MT.",FT,FT,57164030300,2026-03,4,4,1,0,0,IMPORTED,
SCOPUS_57164457900,"HARNAN MALIK ABDULLAH, S.T., M.Sc.",FV,FV,57164457900,2026-03,7,9,2,0,2,IMPORTED,
SCOPUS_57186641600,"Dr. dr. SESKOATI PRAYITNANINGSIH, Sp.M(K).",FK,FK,57186641600,2026-03,16,28,3,0,2,IMPORTED,
SCOPUS_57188586984,"RISWAN SEPTRIAYADI SIANTURI, S.Si.., M.Sc., Ph.D.",FILKOM,FILKOM,57188586984,2026-03,18,78,4,0,0,IMPORTED,
SCOPUS_57188643328,"Ir. LALU TRI WIJAYA NATA KUSUMA, ST., MT., Ph.D.",FT,FT,57188643328,2026-03,10,34,4,0,0,IMPORTED,
SCOPUS_57188859494,"HANIFAH MUSLIMAH AZ-ZAHRA, S.Sn., M.Ds.",FILKOM,FILKOM,57188859494,2026-03,13,112,6,0,1,IMPORTED,
SCOPUS_57188927551,"Ir. NANANG YUDI SETIAWAN, ST., M.Kom.",FILKOM,FILKOM,57188927551,2026-03,2,30,1,0,0,IMPORTED,
SCOPUS_57188961946,"Dr. Dra. IMA HIDAYATI UTAMI, M.I.Kom.",FISIP,FISIP,57188961946,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_57188970693,"MAYA DIAH NIRWANA, S.Sos., M.Si.",FISIP,FISIP,57188970693,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_57188973746,"dr. NOVI KHILA FIRANI, M.Kes., Sp.PK.",FK,FK,57188973746,2026-03,14,72,5,0,1,IMPORTED,
SCOPUS_57188979674,"Dr. MOCHAMMAD ROVIQ, S.P., M.P.",FP,FP,57188979674,2026-03,18,15,2,0,0,IMPORTED,
SCOPUS_57188980501,"EDITA ROSANA WIDASARI, S.T., M.Eng., M.T., Ph.D.",FILKOM,FILKOM,57188980501,2026-03,25,109,5,0,1,IMPORTED,
SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,2026-03,73,529,14,1,14,IMPORTED,
SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,2026-03,9,78,4,0,2,IMPORTED,
SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,2026-03,70,256,9,0,7,IMPORTED,
SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,2026-03,52,127,4,0,4,IMPORTED,
SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,2026-03,18,80,4,0,2,IMPORTED,
SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,2026-03,28,180,9,0,5,IMPORTED,
SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,2026-03,45,352,12,0,103,IMPORTED,
SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,2026-03,6,26,3,0,1,IMPORTED,
SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,2026-03,15,62,4,2,1,IMPORTED,
SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,2026-03,20,1034,13,1,9,IMPORTED,
SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,2026-03,8,176,6,0,2,IMPORTED,
SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,2026-03,22,103,6,0,3,IMPORTED,
SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,2026-03,37,200,7,0,3,IMPORTED,
SCOPUS_57189498494,"ALVAN FEBRIAN SHALAS, S.Farm., Apt., M.Farm.",FK,FK,57189498494,2026-03,6,43,4,0,1,IMPORTED,
SCOPUS_57189502841,"Dr. Ir. RUNI ASMARANTO, ST., MT., IPM., ASEAN Eng.",FT,FT,57189502841,2026-03,22,40,4,0,1,IMPORTED,
SCOPUS_57189509839,"Dr. dr. LAKSMI SASIARINI, Sp.PD., K-E.M.D.",FK,FK,57189509839,2026-03,11,16,3,0,0,IMPORTED,
SCOPUS_57189523118,"MOCHAMAD NURCHOLIS, S.T.P., M.P., Ph.D.",FTP,FTP,57189523118,2026-03,18,115,6,0,2,IMPORTED,
SCOPUS_57189642292,"drh. INDAH AMALIA AMRI, M.Si.",FKH,FKH,57189642292,2026-03,20,29,3,0,1,IMPORTED,
SCOPUS_57189682734,"WIKE AGUSTIN PRIMA DANIA, STP., M.Eng., Ph.D.",FTP,FTP,57189682734,2026-03,18,486,9,1,6,IMPORTED,
SCOPUS_57189988164,"ANNA SAFITRI, S.Si., M.Sc., Ph.D.",FMIPA,FMIPA,57189988164,2026-03,70,619,13,1,12,IMPORTED,
SCOPUS_57189997963,"NAILAH FIRDAUSIYAH, ST., MT.,M.Sc., Ph.D.",FT,FT,57189997963,2026-03,11,112,4,1,7,IMPORTED,
SCOPUS_57190014045,"Prof. Ir. ANTARIKSA, M.Eng., Ph.D.",FT,FT,57190014045,2026-03,40,69,4,0,2,IMPORTED,
SCOPUS_57190023720,"Dr. Ir. M.B. HARIYONO, MS.",FAPET,,57190023720,2025-12,2,3,1,0,-1,IMPORTED,
SCOPUS_57190071443,"Prof. Dr. Dra. SUMIATI, M.Si.",FEB,FEB,57190071443,2026-03,28,207,8,0,9,IMPORTED,
SCOPUS_57190181812,"Dr. EKO NUGROHO, S.Pt., M.Sc.",FAPET,FAPET,57190181812,2026-03,14,36,5,0,2,IMPORTED,
SCOPUS_57190247745,"Prof. WIDODO, S.Si., M.Si., Ph.D.Med.Sc.",FMIPA,FMIPA,57190247745,2026-03,248,2468,26,1,23,IMPORTED,
SCOPUS_57190383504,"NIMAS MAYANG SABRINA SUNYOTO, S.T.P., M.P., Ph.D.",FTP,FTP,57190383504,2026-03,23,656,10,0,7,IMPORTED,
SCOPUS_57190389285,"Dr.Ir. VERY DERMAWAN, ST., MT., IPM.",FT,FT,57190389285,2026-03,34,91,5,0,2,IMPORTED,
SCOPUS_57190405162,"ADHARUL MUTTAQIN, S.T., M.T.",FT,FT,57190405162,2026-03,14,68,5,0,0,IMPORTED,
SCOPUS_57190424906,"Dr. Ir. PUTU HADI SETYARINI, ST., MT.",FT,FT,57190424906,2026-03,80,542,13,1,14,IMPORTED,
SCOPUS_57190435812,"dr. DANIK AGUSTIN PURWANTININGRUM, M.Kes.",FK,FK,57190435812,2026-03,1,19,1,0,0,IMPORTED,
SCOPUS_57190437932,"IMMA WIDYAWATI AGUSTIN, ST., MT., Ph.D.",FT,FT,57190437932,2026-03,21,23,4,0,0,IMPORTED,
SCOPUS_57190580294,"Ns. SHILA WISNASARI, S.Kep., M.Biomed.",FIKES,FIKES,57190580294,2026-03,5,18,2,0,0,IMPORTED,
SCOPUS_57190658694,"drh. FAJAR SHODIQ PERMATA, M.Biotech.",FKH,FKH,57190658694,2026-03,34,90,5,3,4,IMPORTED,
SCOPUS_57190674752,"Prof. Dr. SUCIPTO, S.TP., M.P.",FTP,FTP,57190674752,2026-03,56,293,9,0,9,IMPORTED,
SCOPUS_57190676948,"Dr.Ir. MAHENO SRI WIDODO, MS.",FPIK,,57190676948,2025-12,52,478,13,0,12,IMPORTED,
SCOPUS_57190678096,"Dr. YUNI KILAWATI, S.Pi., M.Si",FPIK,FPIK,57190678096,2026-03,35,240,10,1,0,IMPORTED,
SCOPUS_57190679684,"Prof. Dr. Ir. PUDJI PURWANTI, MP.",FPIK,FPIK,57190679684,2026-03,21,91,5,0,3,IMPORTED,
SCOPUS_57190746061,"Dr. NIKEN KENDARINI, S.P., M.Si.",FP,FP,57190746061,2026-03,3,10,2,0,0,IMPORTED,
SCOPUS_57190765134,"NUR SILVIYAH RAHMI, S.Si., M.Stat.",FMIPA,FMIPA,57190765134,2026-03,14,17,2,0,4,IMPORTED,
SCOPUS_57190776120,"dr. OBED TRINURCAHYO KINANTYO PAUNDRALINGGA, M.Sc.",FK,FK,57190776120,2026-03,3,18,2,0,1,IMPORTED,
SCOPUS_57190839855,"WURI CAHYA HANDARU, M.Ds.",FV,FV,57190839855,2026-03,2,1,1,0,0,IMPORTED,
SCOPUS_57190885466,"ARIF HIDAYAT, STP., M.AIT., Ph.D.",FTP,FTP,57190885466,2026-03,7,36,4,0,1,IMPORTED,
SCOPUS_57190936051,"ZURAIDAH FITRIAH, S.Si., M.Si.",FMIPA,FMIPA,57190936051,2026-03,9,53,4,0,0,IMPORTED,
SCOPUS_57190938165,"MOCHAMMAD HANNATS HANAFI ICHSAN, S.ST., M.T.",FILKOM,FILKOM,57190938165,2026-03,22,57,4,0,1,IMPORTED,
SCOPUS_57190957351,"Prof. Dr.Eng. MOCH. AGUS CHOIRON, ST., MT.",FT,FT,57190957351,2026-03,115,577,12,4,26,IMPORTED,
SCOPUS_57191167767,"Prof. Dr. Ir. MOHAMMAD MAHMUDI, MS.",FPIK,FPIK,57191167767,2026-03,52,401,10,2,14,IMPORTED,
SCOPUS_57191171753,"ERNI SOFIA MURTINI, S.TP., M.P., Ph.D.",FTP,FTP,57191171753,2026-03,30,90,6,0,2,IMPORTED,
SCOPUS_57191188599,"Dr. HERMAWAN, S.I.P., M.Si.",FIA,FIA,57191188599,2026-03,23,35,4,8,5,IMPORTED,
SCOPUS_57191222241,"WAHYU ENDRA KUSUMA, S.Pi., MP., D.Sc",FPIK,FPIK,57191222241,2026-03,24,115,5,1,5,IMPORTED,
SCOPUS_57191243145,"Ir. TEGUH UTOMO, MT.",FT,FT,57191243145,2026-03,9,11,2,0,0,IMPORTED,
SCOPUS_57191247041,"Dr. ARIEF ANDY SOEBROTO, ST., M.Kom.",FILKOM,FILKOM,57191247041,2026-03,11,26,3,0,1,IMPORTED,
SCOPUS_57191287719,"RANDY CAHYA WIHANDIKA, S.ST., M.Kom.",FILKOM,FILKOM,57191287719,2026-03,21,182,7,0,3,IMPORTED,
SCOPUS_57191293615,"RIZAL MAULANA, S.T., M.T., M.Sc.",FILKOM,FILKOM,57191293615,2026-03,15,74,4,0,0,IMPORTED,
SCOPUS_57191359324,"WIKE ASTRID CAHAYANI, S.Ked., M.Biomed.",FK,FK,57191359324,2026-03,6,22,2,0,1,IMPORTED,
SCOPUS_57191364256,"MUHAMMAD PRAMUJO, S.Pt., M.Si.",FAPET,FAPET,57191364256,2026-03,9,54,3,0,0,IMPORTED,
SCOPUS_57191417818,"MILA KURNIAWATY, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57191417818,2026-03,5,16,2,0,0,IMPORTED,
SCOPUS_57191495319,"Prof. Dr. Drs. FATCHUR ROHMAN, M.Si.",FEB,FEB,57191495319,2026-03,45,224,8,0,13,IMPORTED,
SCOPUS_57191495632,"NADIYAH HIRFIYANA ROSITA, S.E., M.M.",FEB,FEB,57191495632,2026-03,3,36,2,0,0,IMPORTED,
SCOPUS_57191588463,"DIAS SATRIA, SE., M.App.Ec., Ph.D.",FEB,FEB,57191588463,2026-03,13,67,5,0,3,IMPORTED,
SCOPUS_57191616931,"Ir. ARI WAHJUDI, MT.",FT,FT,57191616931,2026-03,6,6,1,0,0,IMPORTED,
SCOPUS_57191622203,"Dr. KUMBOYONO, S.Kep., M.Kep., Sp.Kom.",FIKES,FIKES,57191622203,2026-03,42,127,6,0,2,IMPORTED,
SCOPUS_57191629587,"UMMU DITYA ERLIANA, S.Gz., M.S., RDN., Ph.D.",FIKES,FIKES,57191629587,2026-03,4,41,2,0,1,IMPORTED,
SCOPUS_57191681339,"FITRI HARIANA OKTAVIANI, S.S., M.Commun., Ph.D.",FISIP,,57191681339,2025-12,3,57,4,0,3,IMPORTED,
SCOPUS_57191821451,"Dr. NUR IMAMAH, S.AB., M.AB., Ph.D.",FIA,FIA,57191821451,2026-03,7,55,3,2,0,IMPORTED,
SCOPUS_57191828201,"Dr. NURUL MUSLIHAH, SP., M.Kes.",FIKES,FIKES,57191828201,2026-03,14,27,3,1,0,IMPORTED,
SCOPUS_57191857340,"Prof. Dr. ROFIATY, S.E., M.M.",FEB,FEB,57191857340,2026-03,24,192,9,0,13,IMPORTED,
SCOPUS_57191894686,"Dr.Ir. ABD. RAHEM FAQIH, M.Si.",FPIK,FPIK,57191894686,2026-03,28,239,9,1,7,IMPORTED,
SCOPUS_57191989906,"Prof. Dr. CANDRA FAJRI ANANDA, S.E., M.Sc.",FEB,FEB,57191989906,2026-03,12,46,5,0,3,IMPORTED,
SCOPUS_57191991585,"AL MUIZZUDDIN FAZAALLOH, SE., M.E., Ph.D.",FEB,FEB,57191991585,2026-03,6,50,3,0,3,IMPORTED,
SCOPUS_57191992820,"Prof. IWAN TRIYUWONO, SE., Ak., M.Ec., Ph.D.",FEB,FEB,57191992820,2026-03,21,54,5,1,4,IMPORTED,
SCOPUS_57191993639,"BUNGA HIDAYATI, S.E., M.E., Ph.D.",PASCA,Sekolah Pascasarjana,57191993639,2026-03,7,16,2,0,0,IMPORTED,
SCOPUS_57191995110,"Prof. SETYO TRI WAHYUDI, SE., M.Ec., Ph.D.",FEB,FEB,57191995110,2026-03,17,43,4,0,3,IMPORTED,
SCOPUS_57192197995,"Dr.Eng. ELYA MUFIDAH, S.Pi., M.P.",FTP,FTP,57192197995,2026-03,8,52,4,0,2,IMPORTED,
SCOPUS_57192250561,"Dr. FAIZAL ANDRI, S.Pt., M.Pt.",FAPET,FAPET,57192250561,2026-03,23,74,5,0,0,IMPORTED,
SCOPUS_57192411987,"Prof. Dr. Dra. ERWIN SARASWATI, M.Acc.",FEB,FEB,57192411987,2026-03,30,262,10,0,24,IMPORTED,
SCOPUS_57192414806,"Dr. AJI DEDI MULAWARMAN, S.P., M.SA.",FEB,FEB,57192414806,2026-03,14,31,3,0,0,IMPORTED,
SCOPUS_57192416576,"Prof. Dr. MADE SUDARMA, SE., Ak., MM.",FEB,FEB,57192416576,2026-03,23,47,4,0,2,IMPORTED,
SCOPUS_57192416697,"Ir. NURUSSA`ADAH, MT.",FT,FT,57192416697,2026-03,9,9,2,0,0,IMPORTED,
SCOPUS_57192427842,"Ir. ELLANA SANOESI, MP.",FPIK,FPIK,57192427842,2026-03,5,54,4,0,3,IMPORTED,
SCOPUS_57192660891,"QUEEN INTAN NURRAHMAH, S.Farm., Apt., M.MedSc., Ph.D.",FK,FK,57192660891,2026-03,6,139,5,0,1,IMPORTED,
SCOPUS_57192697966,"Dr. NOER RAHMI ARDIARINI, S.P., M.Si.",FP,FP,57192697966,2026-03,19,73,5,0,0,IMPORTED,
SCOPUS_57192702058,"Prof. Dr. Ir. KUSWANTO, M.P.",FP,FP,57192702058,2026-03,33,163,7,2,0,IMPORTED,
SCOPUS_57192893732,"dr. CHOLID TRI TJAHJONO, M.Kes., Sp.JP(K).",FK,FK,57192893732,2026-03,65,84,6,2,7,IMPORTED,
SCOPUS_57192904817,"Dr. PREMY PUSPITAWATI RAHAYU, S.Pt., MP.",FAPET,FAPET,57192904817,2026-03,20,50,5,0,3,IMPORTED,
SCOPUS_57192949466,"Dr. dr. MAIMUN ZULHAIDAH ARTHAMIN, M.Kes., Sp.PK(K).",FK,FK,57192949466,2026-03,14,71,3,0,0,IMPORTED,
SCOPUS_57192953565,"apt. OKTAVIA RAHAYU ADIANINGSIH, S.Farm., M.Biomed.",FK,FK,57192953565,2026-03,20,166,6,1,4,IMPORTED,
SCOPUS_57192957550,"Ns. EVI HARWIATI NINGRUM, S.Kep., MHSM.",FIKES,FIKES,57192957550,2026-03,12,87,5,0,4,IMPORTED,
SCOPUS_57192984241,"YOGA DWI JATMIKO, S.Si., M.App.Sc., Ph.D.",FMIPA,FMIPA,57192984241,2026-03,65,336,10,1,14,IMPORTED,
SCOPUS_57192990007,"Dr.Eng. IRAWATI NURMALA SARI, S.Kom., M.Sc.",FILKOM,FILKOM,57192990007,2026-03,13,48,4,0,0,IMPORTED,
SCOPUS_57193003485,"dr. RIVO YUDHINATA BRIAN NUGRAHA, M.Biomed., Ph.D.",FK,FK,57193003485,2026-03,14,151,5,1,4,IMPORTED,
SCOPUS_57193058626,"Dr. ATIK WINARTI, S.Pt.",FAPET,FAPET,57193058626,2026-03,3,36,3,0,0,IMPORTED,
SCOPUS_57193090429,"ILMIA FAHMI, S.Gz., Dietisien., M.Gizi.",FIKES,FIKES,57193090429,2026-03,9,30,4,0,0,IMPORTED,
SCOPUS_57193093081,"Prof. Drs. ANDY FEFTA WIJAYA, MDA., Ph.D.",FIA,FIA,57193093081,2026-03,31,53,4,1,3,IMPORTED,
SCOPUS_57193094104,"Dr. Ir. BAMBANG HENDROYONO, M.M.",PASCA,Sekolah Pascasarjana,57193094104,2026-03,2,4,1,0,0,IMPORTED,
SCOPUS_57193095697,"Prof. Dr. Drs. BAMBANG SUPRIYONO, MS.",FIA,FIA,57193095697,2026-03,33,39,4,0,4,IMPORTED,
SCOPUS_57193140477,"Drs. JOHAN ANDOYO EFFENDI NOOR, M.Sc., Ph.D.",FMIPA,FMIPA,57193140477,2026-03,28,104,5,0,1,IMPORTED,
SCOPUS_57193152321,"Dr. Ir. ATIEK IRIANY, M.S.",FMIPA,FMIPA,57193152321,2026-03,52,318,7,0,3,IMPORTED,
SCOPUS_57193166467,"Prof. Dr. ASFI MANZILATI, ME.",FEB,FEB,57193166467,2026-03,19,36,4,1,8,IMPORTED,
SCOPUS_57193196381,"Dr. dr. SHINTA OKTYA WARDHANI, Sp.PD., K-HOM.",FK,FK,57193196381,2026-03,18,136,5,0,4,IMPORTED,
SCOPUS_57193236763,"RIZAL SETYA PERDANA, S.Kom., M.Kom., Ph.D.",FILKOM,FILKOM,57193236763,2026-03,18,71,4,0,0,IMPORTED,
SCOPUS_57193243542,"MOCHAMAD CHANDRA SAPUTRA, S.Kom., M.T., Ph.D.",FILKOM,FILKOM,57193243542,2026-03,21,50,4,0,0,IMPORTED,
SCOPUS_57193275235,"ENDRIKA WIDYASTUTI, S.Pt., M.Sc., M.P., Ph.D.",FTP,FTP,57193275235,2026-03,19,137,6,1,4,IMPORTED,
SCOPUS_57193312228,"DENI AGUS SETYONO, ST., M.Eng.",FT,FT,57193312228,2026-03,8,18,2,0,1,IMPORTED,
SCOPUS_57193313169,"Dr. SEPTIANA HARIYANI, ST., MT.",FT,FT,57193313169,2026-03,30,40,4,0,0,IMPORTED,
SCOPUS_57193494601,"Prof. Drs. NURKHOLIS, M.Bus.(Acc)., Ak., Ph.D.",FEB,FEB,57193494601,2026-03,19,167,4,-1,4,IMPORTED,
SCOPUS_57193497794,"FAIS AL HUDA, S.Kom., M.Kom.",FILKOM,FILKOM,57193497794,2026-03,7,25,4,0,1,IMPORTED,
SCOPUS_57193568190,"Dr.Sc. SITI MARIYAH ULFA, S.Si., M.Sc.",FMIPA,FMIPA,57193568190,2026-03,63,318,9,0,10,IMPORTED,
SCOPUS_57193652228,"Prof. Dr. Ir. QOMARIYATUS SHOLIHAH, S.T., M.Kes., IPU., ASEAN.Eng.",FT,FT,57193652228,2026-03,41,123,5,0,3,IMPORTED,
SCOPUS_57193676703,"RADITHA DWI VATA HAPSARI, S.E., M.M., Ph.D.",FEB,FEB,57193676703,2026-03,14,585,9,0,10,IMPORTED,
SCOPUS_57193679774,"Dr. Drs. MARJI, M.T.",FILKOM,FILKOM,57193679774,2026-03,13,53,5,0,0,IMPORTED,
SCOPUS_57193706281,"RATRI NURWANTI, S.Psi., M.Psi.",FISIP,FISIP,57193706281,2026-03,4,810,2,0,5,IMPORTED,
SCOPUS_57193710421,"dr. SHABRINA NARASATI, Sp.K.F.R.",FK,FK,57193710421,2026-03,8,11,2,0,1,IMPORTED,
SCOPUS_57193755461,"Dr. SITI AISJAH, SE., MS.",FEB,,57193755461,2025-12,26,217,9,0,4,IMPORTED,
SCOPUS_57193770553,"Prof. Dr. ACHMAD SUDIRO, SE., ME.",FEB,FEB,57193770553,2026-03,42,365,8,3,25,IMPORTED,
SCOPUS_57193792377,"YENI SUMANTRI, S.Si., M.T., Ph.D.",FT,FT,57193792377,2026-03,12,43,4,0,0,IMPORTED,
SCOPUS_57193826850,"EKO SAKTI PRAMUKANTORO, S.Kom., M.Kom., Ph.D.",FILKOM,FILKOM,57193826850,2026-03,31,245,9,1,2,IMPORTED,
SCOPUS_57193833690,"Dr. Ir. DIAN EKA RATNAWATI, S.Si., M.Kom.",FILKOM,FILKOM,57193833690,2026-03,15,35,4,0,0,IMPORTED,
SCOPUS_57193834337,"ISMIARTA AKNURANDA, S.T., M.Sc., Ph.D.",FILKOM,FILKOM,57193834337,2026-03,25,92,5,1,2,IMPORTED,
SCOPUS_57193852160,"Dr. DARMAWAN SAPTADI, S.P., M.P.",FP,FP,57193852160,2026-03,20,31,3,1,0,IMPORTED,
SCOPUS_57193863125,"Dr. MOCH. SYAMSUL MA`ARIF, ST., MT.",FT,FT,57193863125,2026-03,9,30,3,0,2,IMPORTED,
SCOPUS_57193919461,"NINA DWI LESTARI, S.P., M.Ling.",FP,FP,57193919461,2026-03,2,6,1,0,0,IMPORTED,
SCOPUS_57193921568,"OKTA PURNAWIRAWAN, S.Pd., M.Pd.",FILKOM,FILKOM,57193921568,2026-03,1,6,1,0,0,IMPORTED,
SCOPUS_57193983109,"Dr. Ns. RETNO LESTARI, S.Kep., M.Nurs.",FIKES,FIKES,57193983109,2026-03,42,293,9,1,4,IMPORTED,
SCOPUS_57193993522,"ASWIN SUHARSONO, S T., M.T.",FILKOM,FILKOM,57193993522,2026-03,3,8,2,0,0,IMPORTED,
SCOPUS_57194017604,"dr. YUANITA MULYASTUTI, M.Si.",FK,FK,57194017604,2026-03,4,26,4,0,1,IMPORTED,
SCOPUS_57194065323,"Dr.Eng. DEVI NURALINAH, ST., MT.",FT,FT,57194065323,2026-03,23,71,4,1,3,IMPORTED,
SCOPUS_57194074227,"RAHAYU KUSUMANINGRUM, ST., M.Sc., MT.",FT,FT,57194074227,2026-03,8,5,1,0,0,IMPORTED,
SCOPUS_57194091797,"PUTRA PANDU ADIKARA, S.Kom., M.Kom.",FILKOM,FILKOM,57194091797,2026-03,24,183,8,0,1,IMPORTED,
SCOPUS_57194153169,"Ns. AHMAD HASYIM WIBISONO, S.Kep., M.Kep., MNg., Sp.Kep.M.B.",FIKES,FIKES,57194153169,2026-03,9,61,4,0,1,IMPORTED,
SCOPUS_57194204018,"QURROTA A`YUN, S.Si., M.Si.",FPIK,FPIK,57194204018,2026-03,9,25,3,0,0,IMPORTED,
SCOPUS_57194204535,"Dr. ZAINAL ABIDIN, S.Pi., MBA., MP.",FPIK,FPIK,57194204535,2026-03,15,148,6,0,3,IMPORTED,
SCOPUS_57194215436,"Prof. Dr. Ir. HARSUKO RINIWATI, MP.",FPIK,FPIK,57194215436,2026-03,26,103,5,0,1,IMPORTED,
SCOPUS_57194226032,"Ir. DEWI HARDININGTYAS, ST., MBA., MT.",FT,FT,57194226032,2026-03,6,68,2,0,0,IMPORTED,
SCOPUS_57194226311,"Ir. WIFQI AZLIA, S.T., M.T.",FT,FT,57194226311,2026-03,5,75,3,0,0,IMPORTED,
SCOPUS_57194236550,"ANGGI GUSTININGSIH HAPSANI, S.Kom., M.Kom.",FMIPA,FMIPA,57194236550,2026-03,6,33,4,0,2,IMPORTED,
SCOPUS_57194237055,"Prof. RACHMAT KRIYANTONO, S.Sos., M.Si., Ph.D",FISIP,FISIP,57194237055,2026-03,10,52,5,0,0,IMPORTED,
SCOPUS_57194277214,"Prof. Dr. Ir. EKO WIDARYANTO, S.U.",FP,FP,57194277214,2026-03,37,102,5,1,3,IMPORTED,
SCOPUS_57194279590,"Prof. Dr. AGUS SUMAN, SE., DEA.",FEB,FEB,57194279590,2026-03,21,29,3,1,0,IMPORTED,
SCOPUS_57194377900,"VIKY VIDAYANTI, S.Si., M.Si.",FMIPA,FMIPA,57194377900,2026-03,14,61,3,0,4,IMPORTED,
SCOPUS_57194380555,"drh. HERI IRAWAN, M.Si.",FKH,FKH,57194380555,2026-03,3,17,1,0,0,IMPORTED,
